Date,PVPower, Home_av_pw 2, time, day,
10/6/2018  14:00,13.505251,596.344299, 14:00,280,18
10/6/2018  15:00,418.061554,963.214478, 15:00,280,18
10/6/2018  16:00,16.413704,498.561646, 16:00,280,18
10/6/2018  17:00,0,413.411621, 17:00,280,18
10/6/2018  18:00,0,655.088745, 18:00,280,18
10/6/2018  19:00,0,587.271484, 19:00,280,18
10/6/2018  20:00,0,608.306519, 20:00,280,18
10/6/2018  21:00,0,478.876282, 21:00,280,18
10/6/2018  22:00,0,211.426376, 22:00,280,18
10/6/2018  23:00,0,291.217499, 23:00,280,18
10/7/2018  00:00,0,199.4254, 00:00,281,18
10/7/2018  01:00,0,282.816193, 01:00,281,18
10/7/2018  02:00,0,215.09433, 02:00,281,18
10/7/2018  03:00,0,280.182465, 03:00,281,18
10/7/2018  04:00,0,192.75383, 04:00,281,18
10/7/2018  05:00,0,315.418762, 05:00,281,18
10/7/2018  06:00,0,432.692963, 06:00,281,18
10/7/2018  07:00,0,459.945465, 07:00,281,18
10/7/2018  08:00,0,528.90686, 08:00,281,18
10/7/2018  09:00,0,436.632996, 09:00,281,18
10/7/2018  10:00,472.294556,539.227966, 10:00,281,18
10/7/2018  11:00,1140.389893,507.565735, 11:00,281,18
10/7/2018  12:00,1312.188599,437.524811, 12:00,281,18
10/7/2018  13:00,1450.236816,497.074615, 13:00,281,18
10/7/2018  14:00,1716.542236,440.55069, 14:00,281,18
10/7/2018  15:00,1545.231812,1686.202271, 15:00,281,18
10/7/2018  16:00,1222.048706,1371.995972, 16:00,281,18
10/7/2018  17:00,660.457825,480.783234, 17:00,281,18
10/7/2018  18:00,0,493.209534, 18:00,281,18
10/7/2018  19:00,0,559.473938, 19:00,281,18
10/7/2018  20:00,0,541.006653, 20:00,281,18
10/7/2018  21:00,0,446.609558, 21:00,281,18
10/7/2018  22:00,0,529.921021, 22:00,281,18
10/7/2018  23:00,0,289.243378, 23:00,281,18
10/8/2018  00:00,0,241.202545, 00:00,282,18
10/8/2018  01:00,0,253.534729, 01:00,282,18
10/8/2018  02:00,0,234.559525, 02:00,282,18
10/8/2018  03:00,0,246.376862, 03:00,282,18
10/8/2018  04:00,0,217.330261, 04:00,282,18
10/8/2018  05:00,0,237.861115, 05:00,282,18
10/8/2018  06:00,0,261.788116, 06:00,282,18
10/8/2018  07:00,0,339.581207, 07:00,282,18
10/8/2018  08:00,0,472.209045, 08:00,282,18
10/8/2018  09:00,1.149904,352.690704, 09:00,282,18
10/8/2018  10:00,44.424122,644.796265, 10:00,282,18
10/8/2018  11:00,61.798054,262.226532, 11:00,282,18
10/8/2018  12:00,369.902527,1170.621338, 12:00,282,18
10/8/2018  13:00,95.012871,1436.339722, 13:00,282,18
10/8/2018  14:00,198.612259,233.434296, 14:00,282,18
10/8/2018  15:00,1.124883,220.9758, 15:00,282,18
10/8/2018  16:00,50.120995,1043.48877, 16:00,282,18
10/8/2018  17:00,0,306.655731, 17:00,282,18
10/8/2018  18:00,0,258.523865, 18:00,282,18
10/8/2018  19:00,0,321.264618, 19:00,282,18
10/8/2018  20:00,0,1092.224609, 20:00,282,18
10/8/2018  21:00,0,465.050507, 21:00,282,18
10/8/2018  22:00,0,414.666779, 22:00,282,18
10/8/2018  23:00,0,309.436005, 23:00,282,18
10/9/2018  00:00,0,327.444763, 00:00,283,18
10/9/2018  01:00,0,213.827423, 01:00,283,18
10/9/2018  02:00,0,330.126984, 02:00,283,18
10/9/2018  03:00,0,220.801407, 03:00,283,18
10/9/2018  04:00,0,293.024445, 04:00,283,18
10/9/2018  05:00,0,230.392471, 05:00,283,18
10/9/2018  06:00,0,1626.565308, 06:00,283,18
10/9/2018  07:00,0,1757.918823, 07:00,283,18
10/9/2018  08:00,0,1768.141113, 08:00,283,18
10/9/2018  09:00,479.829376,2013.024658, 09:00,283,18
10/9/2018  10:00,766.366211,1104.623901, 10:00,283,18
10/9/2018  11:00,810.810181,239.559586, 11:00,283,18
10/9/2018  12:00,862.63324,1091.190674, 12:00,283,18
10/9/2018  13:00,390.019562,1452.776245, 13:00,283,18
10/9/2018  14:00,398.998993,373.664886, 14:00,283,18
10/9/2018  15:00,627.240051,313.578125, 15:00,283,18
10/9/2018  16:00,184.232285,607.440125, 16:00,283,18
10/9/2018  17:00,0,486.489899, 17:00,283,18
10/9/2018  18:00,0,385.340729, 18:00,283,18
10/9/2018  19:00,0,1578.476563, 19:00,283,18
10/9/2018  20:00,0,1344.871216, 20:00,283,18
10/9/2018  21:00,0,1353.959595, 21:00,283,18
10/9/2018  22:00,0,252.615707, 22:00,283,18
10/9/2018  23:00,0,258.298309, 23:00,283,18
10/10/2018  00:00,0,234.970612, 00:00,284,18
10/10/2018  01:00,0,236.183746, 01:00,284,18
10/10/2018  02:00,0,220.633789, 02:00,284,18
10/10/2018  03:00,0,238.198486, 03:00,284,18
10/10/2018  04:00,0,206.010529, 04:00,284,18
10/10/2018  05:00,0,239.760483, 05:00,284,18
10/10/2018  06:00,0,207.440109, 06:00,284,18
10/10/2018  07:00,0,305.954437, 07:00,284,18
10/10/2018  08:00,15.93849,544.153198, 08:00,284,18
10/10/2018  09:00,185.839737,485.9758, 09:00,284,18
10/10/2018  10:00,509.146027,663.050903, 10:00,284,18
10/10/2018  11:00,275.493927,1221.892578, 11:00,284,18
10/10/2018  12:00,834.961487,308.405762, 12:00,284,18
10/10/2018  13:00,678.600281,327.701324, 13:00,284,18
10/10/2018  14:00,849.15271,355.553619, 14:00,284,18
10/10/2018  15:00,1208.747314,279.131866, 15:00,284,18
10/10/2018  16:00,236.44989,372.26358, 16:00,284,18
10/10/2018  17:00,20.293079,309.175415, 17:00,284,18
10/10/2018  18:00,2.248133,326.998901, 18:00,284,18
10/10/2018  19:00,0,1380.423706, 19:00,284,18
10/10/2018  20:00,0,676.297485, 20:00,284,18
10/10/2018  21:00,0,285.437653, 21:00,284,18
10/10/2018  22:00,0,222.544846, 22:00,284,18
10/10/2018  23:00,0,259.829529, 23:00,284,18
10/11/2018  00:00,0,221.963165, 00:00,285,18
10/11/2018  01:00,0,239.646103, 01:00,285,18
10/11/2018  02:00,0,235.748795, 02:00,285,18
10/11/2018  03:00,0,230.075302, 03:00,285,18
10/11/2018  04:00,0,274.939392, 04:00,285,18
10/11/2018  05:00,0,249.404816, 05:00,285,18
10/11/2018  06:00,0,357.328064, 06:00,285,18
10/11/2018  07:00,0,432.581146, 07:00,285,18
10/11/2018  08:00,0,492.094574, 08:00,285,18
10/11/2018  09:00,0,1606.654541, 09:00,285,18
10/11/2018  10:00,496.404266,2328.188477, 10:00,285,18
10/11/2018  11:00,701.678345,1812.949951, 11:00,285,18
10/11/2018  12:00,1677.279053,1847.082275, 12:00,285,18
10/11/2018  13:00,1848.376587,706.408508, 13:00,285,18
10/11/2018  14:00,1746.122437,548.783264, 14:00,285,18
10/11/2018  15:00,1547.668213,834.312256, 15:00,285,18
10/11/2018  16:00,1143.693848,318.25705, 16:00,285,18
10/11/2018  17:00,367.53363,246.475296, 17:00,285,18
10/11/2018  18:00,0,1535.218506, 18:00,285,18
10/11/2018  19:00,0,577.635559, 19:00,285,18
10/11/2018  20:00,0,448.242554, 20:00,285,18
10/11/2018  21:00,0,311.998627, 21:00,285,18
10/11/2018  22:00,0,355.427917, 22:00,285,18
10/11/2018  23:00,0,267.993439, 23:00,285,18
10/12/2018  00:00,0,529.993225, 00:00,286,18
10/12/2018  01:00,0,224.866455, 01:00,286,18
10/12/2018  02:00,0,282.312897, 02:00,286,18
10/12/2018  03:00,0,217.229797, 03:00,286,18
10/12/2018  04:00,0,274.677124, 04:00,286,18
10/12/2018  05:00,0,225.520676, 05:00,286,18
10/12/2018  06:00,0,424.191254, 06:00,286,18
10/12/2018  07:00,0,453.782898, 07:00,286,18
10/12/2018  08:00,0,395.882324, 08:00,286,18
10/12/2018  09:00,101.039482,358.471832, 09:00,286,18
10/12/2018  10:00,379.704926,238.307068, 10:00,286,18
10/12/2018  11:00,668.109802,353.052887, 11:00,286,18
10/12/2018  12:00,1109.252197,304.004028, 12:00,286,18
10/12/2018  13:00,728.923279,411.363556, 13:00,286,18
10/12/2018  14:00,330.27475,307.921753, 14:00,286,18
10/12/2018  15:00,9.053583,372.297211, 15:00,286,18
10/12/2018  16:00,533.97583,362.316559, 16:00,286,18
10/12/2018  17:00,219.546906,289.974823, 17:00,286,18
10/12/2018  18:00,0,224.535492, 18:00,286,18
10/12/2018  19:00,0,319.249359, 19:00,286,18
10/12/2018  20:00,0,1017.975952, 20:00,286,18
10/12/2018  21:00,0,1601.210205, 21:00,286,18
10/12/2018  22:00,0,1579.624756, 22:00,286,18
10/12/2018  23:00,0,1393.001831, 23:00,286,18
10/13/2018  00:00,0,268.83429, 00:00,287,18
10/13/2018  01:00,0,258.171112, 01:00,287,18
10/13/2018  02:00,0,275.918243, 02:00,287,18
10/13/2018  03:00,0,335.251465, 03:00,287,18
10/13/2018  04:00,0,279.011444, 04:00,287,18
10/13/2018  05:00,0,485.242126, 05:00,287,18
10/13/2018  06:00,0,447.72522, 06:00,287,18
10/13/2018  07:00,0,507.661102, 07:00,287,18
10/13/2018  08:00,0,331.843842, 08:00,287,18
10/13/2018  09:00,6.753116,296.839233, 09:00,287,18
10/13/2018  10:00,186.71994,387.521393, 10:00,287,18
10/13/2018  11:00,845.526917,708.38678, 11:00,287,18
10/13/2018  12:00,1561.128418,371.812714, 12:00,287,18
10/13/2018  13:00,1906.663208,228.923553, 13:00,287,18
10/13/2018  14:00,1805.302979,594.246216, 14:00,287,18
10/13/2018  15:00,1698.423096,392.634552, 15:00,287,18
10/13/2018  16:00,1178.882813,255.289642, 16:00,287,18
10/13/2018  17:00,347.79834,275.087097, 17:00,287,18
10/13/2018  18:00,0,226.991547, 18:00,287,18
10/13/2018  19:00,0,344.880219, 19:00,287,18
10/13/2018  20:00,0,273.044342, 20:00,287,18
10/13/2018  21:00,0,226.741867, 21:00,287,18
10/13/2018  22:00,0,238.252029, 22:00,287,18
10/13/2018  23:00,0,273.878998, 23:00,287,18
10/14/2018  00:00,0,274.120209, 00:00,288,18
10/14/2018  01:00,0,311.584167, 01:00,288,18
10/14/2018  02:00,0,324.644592, 02:00,288,18
10/14/2018  03:00,0,380.072388, 03:00,288,18
10/14/2018  04:00,0,279.701965, 04:00,288,18
10/14/2018  05:00,0,339.742828, 05:00,288,18
10/14/2018  06:00,0,418.646545, 06:00,288,18
10/14/2018  07:00,0,518.239014, 07:00,288,18
10/14/2018  08:00,0,566.47821, 08:00,288,18
10/14/2018  09:00,0,446.661926, 09:00,288,18
10/14/2018  10:00,443.637726,486.608765, 10:00,288,18
10/14/2018  11:00,680.483643,431.410583, 11:00,288,18
10/14/2018  12:00,1692.190674,437.403595, 12:00,288,18
10/14/2018  13:00,1881.665894,955.661255, 13:00,288,18
10/14/2018  14:00,1673.267212,282.163055, 14:00,288,18
10/14/2018  15:00,1521.594238,239.416809, 15:00,288,18
10/14/2018  16:00,1092.893188,244.250153, 16:00,288,18
10/14/2018  17:00,170.425842,252.127106, 17:00,288,18
10/14/2018  18:00,0,268.215179, 18:00,288,18
10/14/2018  19:00,0,258.137878, 19:00,288,18
10/14/2018  20:00,0,399.315033, 20:00,288,18
10/14/2018  21:00,0,238.173233, 21:00,288,18
10/14/2018  22:00,0,240.808304, 22:00,288,18
10/14/2018  23:00,0,212.818451, 23:00,288,18
10/15/2018  00:00,0,282.59375, 00:00,289,18
10/15/2018  01:00,0,279.795349, 01:00,289,18
10/15/2018  02:00,0,329.918121, 02:00,289,18
10/15/2018  03:00,0,284.159851, 03:00,289,18
10/15/2018  04:00,0,320.060333, 04:00,289,18
10/15/2018  05:00,0,361.990601, 05:00,289,18
10/15/2018  06:00,0,413.995117, 06:00,289,18
10/15/2018  07:00,0,446.373596, 07:00,289,18
10/15/2018  08:00,0,564.702942, 08:00,289,18
10/15/2018  09:00,0,410.643036, 09:00,289,18
10/15/2018  10:00,453.443817,316.279175, 10:00,289,18
10/15/2018  11:00,672.050171,261.79425, 11:00,289,18
10/15/2018  12:00,1601.13269,297.677917, 12:00,289,18
10/15/2018  13:00,1831.50769,221.222321, 13:00,289,18
10/15/2018  14:00,1627.394043,327.369995, 14:00,289,18
10/15/2018  15:00,1401.408936,653.306763, 15:00,289,18
10/15/2018  16:00,1061.885376,912.083862, 16:00,289,18
10/15/2018  17:00,207.019211,274.239532, 17:00,289,18
10/15/2018  18:00,0,285.296417, 18:00,289,18
10/15/2018  19:00,0,841.973511, 19:00,289,18
10/15/2018  20:00,0,866.116028, 20:00,289,18
10/15/2018  21:00,0,285.680756, 21:00,289,18
10/15/2018  22:00,0,190.76683, 22:00,289,18
10/15/2018  23:00,0,419.436432, 23:00,289,18
10/16/2018  00:00,0,213.240128, 00:00,290,18
10/16/2018  01:00,0,256.646149, 01:00,290,18
10/16/2018  02:00,0,257.572845, 02:00,290,18
10/16/2018  03:00,0,214.2146, 03:00,290,18
10/16/2018  04:00,0,240.685562, 04:00,290,18
10/16/2018  05:00,0,397.04184, 05:00,290,18
10/16/2018  06:00,0,442.657501, 06:00,290,18
10/16/2018  07:00,0,460.346283, 07:00,290,18
10/16/2018  08:00,0,201.506409, 08:00,290,18
10/16/2018  09:00,0,392.919403, 09:00,290,18
10/16/2018  10:00,404.136749,247.144318, 10:00,290,18
10/16/2018  11:00,720.117432,508.131348, 11:00,290,18
10/16/2018  12:00,1639.38916,234.199554, 12:00,290,18
10/16/2018  13:00,1729.975952,593.086792, 13:00,290,18
10/16/2018  14:00,1477.048462,272.866425, 14:00,290,18
10/16/2018  15:00,1229.525146,488.785034, 15:00,290,18
10/16/2018  16:00,1090.980957,406.10968, 16:00,290,18
10/16/2018  17:00,5.822811,1213.451172, 17:00,290,18
10/16/2018  18:00,0,294.287598, 18:00,290,18
10/16/2018  19:00,0,316.115112, 19:00,290,18
10/16/2018  20:00,0,333.427521, 20:00,290,18
10/16/2018  21:00,0,290.081482, 21:00,290,18
10/16/2018  22:00,0,216.014755, 22:00,290,18
10/16/2018  23:00,0,273.871368, 23:00,290,18
10/17/2018  00:00,0,222.622543, 00:00,291,18
10/17/2018  01:00,0,250.387802, 01:00,291,18
10/17/2018  02:00,0,236.055664, 02:00,291,18
10/17/2018  03:00,0,238.190125, 03:00,291,18
10/17/2018  04:00,0,215.132309, 04:00,291,18
10/17/2018  05:00,0,246.082855, 05:00,291,18
10/17/2018  06:00,0,233.49118, 06:00,291,18
10/17/2018  07:00,0,237.222107, 07:00,291,18
10/17/2018  08:00,0,511.337891, 08:00,291,18
10/17/2018  09:00,0,337.735077, 09:00,291,18
10/17/2018  10:00,372.115936,370.043854, 10:00,291,18
10/17/2018  11:00,647.955688,209.604584, 11:00,291,18
10/17/2018  12:00,1566.161377,260.657837, 12:00,291,18
10/17/2018  13:00,1720.791138,198.818085, 13:00,291,18
10/17/2018  14:00,1472.136353,274.36319, 14:00,291,18
10/17/2018  15:00,1370.088013,197.389206, 15:00,291,18
10/17/2018  16:00,1005.185303,262.702484, 16:00,291,18
10/17/2018  17:00,118.48671,219.980942, 17:00,291,18
10/17/2018  18:00,0,263.104584, 18:00,291,18
10/17/2018  19:00,0,193.22908, 19:00,291,18
10/17/2018  20:00,0,262.614136, 20:00,291,18
10/17/2018  21:00,0,194.149063, 21:00,291,18
10/17/2018  22:00,0,270.084564, 22:00,291,18
10/17/2018  23:00,0,207.513519, 23:00,291,18
10/18/2018  00:00,0,242.057068, 00:00,292,18
10/18/2018  01:00,0,248.068848, 01:00,292,18
10/18/2018  02:00,0,210.654022, 02:00,292,18
10/18/2018  03:00,0,248.452225, 03:00,292,18
10/18/2018  04:00,0,196.995804, 04:00,292,18
10/18/2018  05:00,0,263.880188, 05:00,292,18
10/18/2018  06:00,0,183.669464, 06:00,292,18
10/18/2018  07:00,0,251.377884, 07:00,292,18
10/18/2018  08:00,0,262.695831, 08:00,292,18
10/18/2018  09:00,0,242.98909, 09:00,292,18
10/18/2018  10:00,347.727539,233.285049, 10:00,292,18
10/18/2018  11:00,644.412781,216.431137, 11:00,292,18
10/18/2018  12:00,1394.673462,245.473633, 12:00,292,18
10/18/2018  13:00,1673.757568,206.854523, 13:00,292,18
10/18/2018  14:00,1290.114136,238.290207, 14:00,292,18
10/18/2018  15:00,1338.545166,232.79126, 15:00,292,18
10/18/2018  16:00,1005.910278,242.760025, 16:00,292,18
10/18/2018  17:00,45.68063,242.924088, 17:00,292,18
10/18/2018  18:00,0,213.784943, 18:00,292,18
10/18/2018  19:00,0,257.200256, 19:00,292,18
10/18/2018  20:00,0,209.079926, 20:00,292,18
10/18/2018  21:00,0,252.470016, 21:00,292,18
10/18/2018  22:00,0,196.651794, 22:00,292,18
10/18/2018  23:00,0,255.035202, 23:00,292,18
10/19/2018  00:00,0,200.842667, 00:00,293,18
10/19/2018  01:00,0,255.58342, 01:00,293,18
10/19/2018  02:00,0,228.91275, 02:00,293,18
10/19/2018  03:00,0,211.827789, 03:00,293,18
10/19/2018  04:00,0,221.584, 04:00,293,18
10/19/2018  05:00,0,236.610077, 05:00,293,18
10/19/2018  06:00,0,250.053604, 06:00,293,18
10/19/2018  07:00,0,356.70343, 07:00,293,18
10/19/2018  08:00,0,385.661987, 08:00,293,18
10/19/2018  09:00,0,254.159119, 09:00,293,18
10/19/2018  10:00,347.769012,229.729156, 10:00,293,18
10/19/2018  11:00,723.008606,223.014832, 11:00,293,18
10/19/2018  12:00,1265.10083,229.979172, 12:00,293,18
10/19/2018  13:00,1629.550049,256.855865, 13:00,293,18
10/19/2018  14:00,1324.478027,198.334045, 14:00,293,18
10/19/2018  15:00,1348.385986,262.163208, 15:00,293,18
10/19/2018  16:00,1004.6427,205.306427, 16:00,293,18
10/19/2018  17:00,72.977097,270.208344, 17:00,293,18
10/19/2018  18:00,0,200.118423, 18:00,293,18
10/19/2018  19:00,0,278.455353, 19:00,293,18
10/19/2018  20:00,0,193.937744, 20:00,293,18
10/19/2018  21:00,0,242.5224, 21:00,293,18
10/19/2018  22:00,0,210.805679, 22:00,293,18
10/19/2018  23:00,0,247.997467, 23:00,293,18
10/20/2018  00:00,0,214.70723, 00:00,294,18
10/20/2018  01:00,0,247.732086, 01:00,294,18
10/20/2018  02:00,0,228.856949, 02:00,294,18
10/20/2018  03:00,0,209.713242, 03:00,294,18
10/20/2018  04:00,0,231.336243, 04:00,294,18
10/20/2018  05:00,0,212.846939, 05:00,294,18
10/20/2018  06:00,0,226.979309, 06:00,294,18
10/20/2018  07:00,0,218.096405, 07:00,294,18
10/20/2018  08:00,0,305.39151, 08:00,294,18
10/20/2018  09:00,0,217.701645, 09:00,294,18
10/20/2018  10:00,308.683289,237.055008, 10:00,294,18
10/20/2018  11:00,540.756653,231.529892, 11:00,294,18
10/20/2018  12:00,1426.420654,216.187286, 12:00,294,18
10/20/2018  13:00,1491.044678,261.514313, 13:00,294,18
10/20/2018  14:00,1217.085205,199.362061, 14:00,294,18
10/20/2018  15:00,981.243713,258.904846, 15:00,294,18
10/20/2018  16:00,533.2854,1417.040161, 16:00,294,18
10/20/2018  17:00,0,1696.418091, 17:00,294,18
10/20/2018  18:00,0,1670.744385, 18:00,294,18
10/20/2018  19:00,0,1612.3927, 19:00,294,18
10/20/2018  20:00,0,1405.948853, 20:00,294,18
10/20/2018  21:00,0,279.886719, 21:00,294,18
10/20/2018  22:00,0,241.222473, 22:00,294,18
10/20/2018  23:00,0,234.878967, 23:00,294,18
10/21/2018  00:00,0,282.150024, 00:00,295,18
10/21/2018  01:00,0,195.101807, 01:00,295,18
10/21/2018  02:00,0,291.380035, 02:00,295,18
10/21/2018  03:00,0,212.783691, 03:00,295,18
10/21/2018  04:00,0,255.459641, 04:00,295,18
10/21/2018  05:00,0,210.908875, 05:00,295,18
10/21/2018  06:00,0,395.74939, 06:00,295,18
10/21/2018  07:00,0,409.412415, 07:00,295,18
10/21/2018  08:00,0,468.521271, 08:00,295,18
10/21/2018  09:00,14.690949,778.864868, 09:00,295,18
10/21/2018  10:00,270.556946,294.460938, 10:00,295,18
10/21/2018  11:00,603.105225,434.183105, 11:00,295,18
10/21/2018  12:00,1281.860474,236.417572, 12:00,295,18
10/21/2018  13:00,1420.87561,498.172638, 13:00,295,18
10/21/2018  14:00,932.697144,1625.811035, 14:00,295,18
10/21/2018  15:00,884.306824,611.362061, 15:00,295,18
10/21/2018  16:00,0,476.201965, 16:00,295,18
10/21/2018  17:00,0,332.771118, 17:00,295,18
10/21/2018  18:00,0,687.059204, 18:00,295,18
10/21/2018  19:00,0,384.386566, 19:00,295,18
10/21/2018  20:00,0,283.507172, 20:00,295,18
10/21/2018  21:00,0,258.830688, 21:00,295,18
10/21/2018  22:00,0,232.744858, 22:00,295,18
10/21/2018  23:00,0,268.957275, 23:00,295,18
10/22/2018  00:00,0,229.482712, 00:00,296,18
10/22/2018  01:00,0,279.763092, 01:00,296,18
10/22/2018  02:00,0,224.778336, 02:00,296,18
10/22/2018  03:00,0,253.357727, 03:00,296,18
10/22/2018  04:00,0,228.191559, 04:00,296,18
10/22/2018  05:00,0,352.081696, 05:00,296,18
10/22/2018  06:00,0,406.855591, 06:00,296,18
10/22/2018  07:00,0,466.256073, 07:00,296,18
10/22/2018  08:00,0,333.40451, 08:00,296,18
10/22/2018  09:00,0,440.473022, 09:00,296,18
10/22/2018  10:00,27.455357,286.402435, 10:00,296,18
10/22/2018  11:00,352.343719,291.459808, 11:00,296,18
10/22/2018  12:00,118.30941,291.808319, 12:00,296,18
10/22/2018  13:00,206.44574,240.300232, 13:00,296,18
10/22/2018  14:00,990.878357,263.64975, 14:00,296,18
10/22/2018  15:00,464.882385,300.327423, 15:00,296,18
10/22/2018  16:00,569.872253,1389.398682, 16:00,296,18
10/22/2018  17:00,0,2361.399902, 17:00,296,18
10/22/2018  18:00,0,1610.224609, 18:00,296,18
10/22/2018  19:00,0,1176.976929, 19:00,296,18
10/22/2018  20:00,0,224.660385, 20:00,296,18
10/22/2018  21:00,0,283.722504, 21:00,296,18
10/22/2018  22:00,0,231.342712, 22:00,296,18
10/22/2018  23:00,0,263.371674, 23:00,296,18
10/23/2018  00:00,0,228.794632, 00:00,297,18
10/23/2018  01:00,0,251.730392, 01:00,297,18
10/23/2018  02:00,0,220.290024, 02:00,297,18
10/23/2018  03:00,0,262.001984, 03:00,297,18
10/23/2018  04:00,0,190.398026, 04:00,297,18
10/23/2018  05:00,0,369.559875, 05:00,297,18
10/23/2018  06:00,0,415.206451, 06:00,297,18
10/23/2018  07:00,0,465.329987, 07:00,297,18
10/23/2018  08:00,0,238.450974, 08:00,297,18
10/23/2018  09:00,5.71963,311.686127, 09:00,297,18
10/23/2018  10:00,301.245148,257.344696, 10:00,297,18
10/23/2018  11:00,573.758606,270.032501, 11:00,297,18
10/23/2018  12:00,1429.073364,1316.426636, 12:00,297,18
10/23/2018  13:00,1283.244263,1540.824829, 13:00,297,18
10/23/2018  14:00,806.06366,634.285828, 14:00,297,18
10/23/2018  15:00,1145.793823,319.687958, 15:00,297,18
10/23/2018  16:00,838.541077,236.087341, 16:00,297,18
10/23/2018  17:00,6.740245,302.313782, 17:00,297,18
10/23/2018  18:00,0,234.860352, 18:00,297,18
10/23/2018  19:00,0,433.27066, 19:00,297,18
10/23/2018  20:00,0,319.129761, 20:00,297,18
10/23/2018  21:00,0,333.667419, 21:00,297,18
10/23/2018  22:00,0,207.292175, 22:00,297,18
10/23/2018  23:00,0,279.449432, 23:00,297,18
10/24/2018  00:00,0,213.587997, 00:00,298,18
10/24/2018  01:00,0,292.123962, 01:00,298,18
10/24/2018  02:00,0,222.873337, 02:00,298,18
10/24/2018  03:00,0,259.182373, 03:00,298,18
10/24/2018  04:00,0,201.886444, 04:00,298,18
10/24/2018  05:00,0,257.316864, 05:00,298,18
10/24/2018  06:00,0,224.832428, 06:00,298,18
10/24/2018  07:00,0,333.813141, 07:00,298,18
10/24/2018  08:00,0,390.041656, 08:00,298,18
10/24/2018  09:00,1.125821,528.753845, 09:00,298,18
10/24/2018  10:00,6.788012,554.780579, 10:00,298,18
10/24/2018  11:00,218.802933,1301.154907, 11:00,298,18
10/24/2018  12:00,758.892761,525.47345, 12:00,298,18
10/24/2018  13:00,810.633911,859.473572, 13:00,298,18
10/24/2018  14:00,857.290222,283.144135, 14:00,298,18
10/24/2018  15:00,741.074036,205.064117, 15:00,298,18
10/24/2018  16:00,411.248993,348.562927, 16:00,298,18
10/24/2018  17:00,33.947777,222.950912, 17:00,298,18
10/24/2018  18:00,0,299.192383, 18:00,298,18
10/24/2018  19:00,0,423.528961, 19:00,298,18
10/24/2018  20:00,0,1623.849731, 20:00,298,18
10/24/2018  21:00,0,1551.007202, 21:00,298,18
10/24/2018  22:00,0,630.645813, 22:00,298,18
10/24/2018  23:00,0,303.861023, 23:00,298,18
10/25/2018  00:00,0,205.818344, 00:00,299,18
10/25/2018  01:00,0,262.412018, 01:00,299,18
10/25/2018  02:00,0,231.527206, 02:00,299,18
10/25/2018  03:00,0,219.599609, 03:00,299,18
10/25/2018  04:00,0,238.13385, 04:00,299,18
10/25/2018  05:00,0,195.23053, 05:00,299,18
10/25/2018  06:00,0,353.482147, 06:00,299,18
10/25/2018  07:00,0,446.199707, 07:00,299,18
10/25/2018  08:00,0,347.415253, 08:00,299,18
10/25/2018  09:00,1.123951,272.55246, 09:00,299,18
10/25/2018  10:00,297.641876,345.208191, 10:00,299,18
10/25/2018  11:00,623.521606,499.27597, 11:00,299,18
10/25/2018  12:00,1187.65686,479.420776, 12:00,299,18
10/25/2018  13:00,1066.762573,528.112488, 13:00,299,18
10/25/2018  14:00,754.062744,268.149048, 14:00,299,18
10/25/2018  15:00,947.029541,230.493576, 15:00,299,18
10/25/2018  16:00,740.348206,369.701843, 16:00,299,18
10/25/2018  17:00,6.750975,209.253326, 17:00,299,18
10/25/2018  18:00,0,314.786346, 18:00,299,18
10/25/2018  19:00,0,224.553558, 19:00,299,18
10/25/2018  20:00,0,281.307709, 20:00,299,18
10/25/2018  21:00,0,595.561646, 21:00,299,18
10/25/2018  22:00,0,1291.443359, 22:00,299,18
10/25/2018  23:00,0,318.831726, 23:00,299,18
10/26/2018  00:00,0,298.095215, 00:00,300,18
10/26/2018  01:00,0,295.905731, 01:00,300,18
10/26/2018  02:00,0,218.274399, 02:00,300,18
10/26/2018  03:00,0,243.58017, 03:00,300,18
10/26/2018  04:00,0,194.182281, 04:00,300,18
10/26/2018  05:00,0,265.87796, 05:00,300,18
10/26/2018  06:00,0,342.619263, 06:00,300,18
10/26/2018  07:00,0,388.795105, 07:00,300,18
10/26/2018  08:00,0,449.337036, 08:00,300,18
10/26/2018  09:00,95.504959,453.368927, 09:00,300,18
10/26/2018  10:00,340.999786,525.155273, 10:00,300,18
10/26/2018  11:00,553.912903,381.362976, 11:00,300,18
10/26/2018  12:00,1056.613037,239.707779, 12:00,300,18
10/26/2018  13:00,1093.620972,261.931152, 13:00,300,18
10/26/2018  14:00,753.821594,266.205414, 14:00,300,18
10/26/2018  15:00,849.824097,556.148132, 15:00,300,18
10/26/2018  16:00,549.201477,303.017517, 16:00,300,18
10/26/2018  17:00,0,490.022522, 17:00,300,18
10/26/2018  18:00,0,1596.620239, 18:00,300,18
10/26/2018  19:00,0,1658.456421, 19:00,300,18
10/26/2018  20:00,0,1577.356567, 20:00,300,18
10/26/2018  21:00,0,540.98999, 21:00,300,18
10/26/2018  22:00,0,215.884079, 22:00,300,18
10/26/2018  23:00,0,244.52536, 23:00,300,18
10/27/2018  00:00,0,234.994614, 00:00,301,18
10/27/2018  01:00,0,231.019623, 01:00,301,18
10/27/2018  02:00,0,277.948822, 02:00,301,18
10/27/2018  03:00,0,210.60817, 03:00,301,18
10/27/2018  04:00,0,268.908173, 04:00,301,18
