Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.558949729,8/15/2016,16,1.00,5.26,23.47,23.23,95.58,12.68,29.15,29.94,336.75,,
0.74145766,7/29/2017,12,0.03,10,23.93,12.95,47.76,11.92,29.31,30.11,3445.25,,
0.291510266,4/13/2016,17,0.00,10,15.24,-0.09,34.00,8.68,29.4,30.2,1789.75,,
0.484664279,6/19/2016,14,0.41,10,31.46,21.78,53.34,6.44,29.39,30.19,3405.5,,
0.092756347,12/30/2016,8,0.00,10,-2.45,-5.16,79.28,8.40,29.35,30.15,1177.5,,
0.824983939,9/20/2016,14,0.03,10,31.63,19.18,45.28,0.24,29.31,30.1,3268.25,,
0.361056071,2/23/2016,10,0.00,10,5.22,-1.20,64.88,15.32,29.27,30.06,3986.25,,
0.906609178,3/5/2016,11,1.00,8.12,6.16,1.96,74.39,14.61,29.29,30.08,1907.75,,
0.029208663,10/16/2016,8,0.93,7.18,18.13,17.66,93.93,12.21,29.18,29.98,110.6,,
0.754257858,7/21/2016,9,0.02,10,29.33,25.82,75.22,8.11,29.31,30.11,1789.75,,
0.265659589,7/23/2016,10,0.00,10,28.96,23.90,74.00,7.00,29.2,30.02,3294,,
0.792283518,10/11/2016,15,0.00,10,25.47,7.60,30.56,9.60,29.3,30.09,3083,,
0.198455718,10/3/2017,14,1.00,8.88,22.57,20.74,90.84,11.76,29.51,30.31,895.25,,
0.364274878,2/23/2016,16,0.00,10,7.90,-0.29,55.76,16.40,29.15,29.94,299,,
0.821465251,6/23/2017,17,0.00,10,26.00,13.28,44.76,9.84,28.97,29.76,543,,
0.918397955,5/9/2016,14,1.00,10,20.41,17.25,86.37,13.76,29.09,29.88,1824.25,,
0.618769779,4/21/2017,12,0.00,10,12.51,3.58,54.28,10.64,29.28,30.07,2561.75,,
0.361511701,6/21/2017,8,0.01,10,23.58,18.36,73.12,4.04,29.18,29.97,760.75,,
0.172473156,6/17/2016,12,0.21,10,28.40,16.94,45.82,10.47,29.24,30.03,4497.75,,
0.650814077,9/18/2017,7,0.04,9.88,20.22,17.15,83.28,6.00,29.3,30.09,278.25,,
0.386674226,10/7/2016,14,0.00,10,17.76,10.00,58.60,12.48,29.35,30.14,3152.5,,
0.622554098,3/16/2016,17,0.14,9.88,14.45,-1.46,32.52,18.84,29.06,29.85,1336.75,,
0.441589832,3/30/2016,9,1.00,10,11.39,3.45,58.68,17.32,29.13,29.92,544.75,,
0.050994956,3/5/2016,7,1.00,1.63,2.36,2.05,95.70,7.23,29.26,30.05,270.38,,
0.638349785,3/26/2017,9,1.00,8.4,14.73,12.98,86.53,12.08,29.08,29.87,1419.25,,
0.637237518,10/13/2016,11,0.00,10,11.98,4.32,58.20,3.80,29.53,30.33,4607.25,,
0.697555148,10/16/2016,14,1.00,10,22.61,19.48,75.68,7.96,29.12,29.91,1295,,
0.284124082,4/26/2016,16,0.46,9.96,18.11,10.20,60.15,14.04,28.99,29.78,162.13,,
0.16397851,5/30/2017,6,0.01,10,16.21,9.57,62.12,7.68,29.23,30.02,299,,
0.839680898,1/25/2017,12,1.00,7.12,6.31,4.52,82.76,19.72,28.76,29.54,424.5,,
0.023430791,2/13/2016,7,0.00,10,-14.93,-20.09,62.16,6.08,29.79,30.59,503,,
0.618612986,10/24/2016,15,0.00,8.08,16.34,4.35,43.56,6.08,29.55,30.35,1910.75,,
0.462119138,6/6/2017,9,0.00,10,21.72,10.24,48.84,14.68,29.22,30.01,3574.75,,
0.806165061,7/4/2016,16,1.00,10,24.21,21.34,82.84,0.00,29.07,29.86,1564,,
0.651756229,6/19/2017,16,0.29,10,27.13,10.85,34.88,18.76,29.11,29.9,1059,,
0.230181482,4/10/2017,6,0.99,9.63,17.56,11.48,63.81,15.00,29.1,29.89,66.75,,
0.113527381,4/13/2016,12,0.00,10,13.60,0.46,39.12,6.76,29.47,30.27,3926.5,,
0.11335485,2/24/2016,12,1.00,1.03,0.50,-0.08,92.00,29.57,28.66,29.44,273.25,,
0.112392254,9/11/2016,13,0.01,10,24.21,10.73,42.32,0.24,29.39,30.19,4475.25,,
0.456044659,5/23/2017,16,1.00,10,18.49,13.10,67.16,6.68,28.9,29.69,644.25,,
0.672958969,6/12/2016,6,0.00,10,24.99,19.20,71.44,7.60,29.28,30.07,303.75,,
0.779510811,1/28/2017,9,1.00,10,-0.82,-2.64,84.08,13.12,29.03,29.82,462.25,,
0.458495778,7/1/2017,14,0.62,10,28.31,16.31,46.20,13.20,29.2,29.99,1307.5,,
0.450834925,2/2/2016,16,1.00,4.68,12.79,11.72,95.20,17.96,28.71,29.49,115.5,,
0.044890277,7/3/2017,17,0.01,10,30.46,18.52,46.72,6.00,29.22,30.01,527.25,,
0.700452804,12/13/2016,8,0.11,1.55,-1.94,-2.86,27.40,7.59,10.05,30.14,16.44,,
0.949856585,6/12/2016,11,0.00,10,29.67,17.99,48.23,8.00,29.3,30.09,4043,,
0.432504447,8/29/2016,17,0.00,10,29.64,24.08,67.64,2.76,29.36,30.16,1347.75,,
0.260231344,6/4/2016,11,1.00,9.58,18.30,17.85,94.38,7.96,29.07,29.86,477.5,,
0.992452107,12/30/2016,15,0.14,10,2.46,-4.14,60.92,12.40,29.24,30.03,935,,
0.101565064,10/21/2017,15,0.01,10,24.99,15.44,56.36,14.44,29.24,30.03,2158.5,,
0.61927709,9/9/2016,16,1.00,7.34,24.67,23.52,92.94,4.56,29.07,29.87,354.5,,
0.662794255,7/11/2016,9,0.11,10,27.79,23.84,77.49,10.73,29.22,30.01,3005.25,,
0.734831181,10/1/2016,17,0.70,10,18.37,14.71,78.56,6.20,29.2,29.99,810.25,,
0.658367058,2/14/2016,11,1.00,1.12,-7.58,-9.21,85.38,16.96,29.4,30.2,749,,
0.652265745,9/21/2017,9,0.00,10,28.98,23.46,72.44,5.08,29.27,30.06,2701.75,,
0.119794238,8/4/2016,9,0.00,10,27.92,21.92,66.77,0.00,29.21,30,1958.75,,
0.613892719,7/7/2017,10,0.56,10,30.32,22.60,62.84,13.44,29.11,29.9,2403,,
0.146776231,4/17/2017,8,0.00,10,15.56,6.08,50.87,5.72,29.39,30.18,1159,,
0.852830151,5/20/2016,13,1.00,10,19.58,5.29,36.76,10.24,29.28,30.07,1408.75,,
0.456718376,1/28/2017,16,1.00,10,1.02,-1.56,80.45,13.36,29.02,29.81,46.1,,
0.934071155,6/10/2017,16,0.00,10,30.23,11.47,29.56,18.96,29.08,29.87,3029,,
0.284812629,1/13/2017,8,0.00,10,-5.00,-8.12,75.92,13.20,29.86,30.67,758.75,,
0.845511157,2/9/2016,16,1.00,3.84,-7.50,-10.80,76.26,18.68,29.14,29.94,184.88,,
0.096767469,10/16/2016,12,1.00,9.96,20.25,18.64,87.12,9.36,29.16,29.95,970.25,,
0.280819941,5/16/2017,9,0.00,10,26.45,16.86,54.12,18.76,29.1,29.89,3076.25,,
0.885912761,8/16/2016,16,0.01,10,27.68,22.62,71.44,3.12,29.29,30.08,1788.25,,
0.669512235,1/7/2017,16,0.96,10,-7.28,-11.27,67.64,12.20,29.74,30.54,83.08,,
0.515654943,6/4/2017,8,0.00,10,27.67,19.78,61.44,10.04,29.14,29.93,1902,,
0.279640644,11/30/2016,6,0.00,10,0.91,0.21,88.04,5.36,28.87,29.65,1.85,,
0.484670428,2/26/2016,6,0.00,10,-3.15,-4.36,84.16,7.00,29.46,30.26,67.42,,
0.94379602,4/10/2017,11,0.29,9.85,19.02,13.81,67.03,21.41,29.12,29.91,687.5,,
0.091510379,9/13/2017,6,1.00,10,17.66,15.55,84.00,4.44,28.98,29.77,1.32,,
0.123655503,2/28/2016,16,0.04,10,16.05,9.10,21.38,20.08,8.51,29.54,18.88,,
0.866833296,3/17/2016,8,0.00,10,9.44,1.43,57.12,14.80,29.14,29.93,1584.75,,
0.759105519,9/21/2017,6,0.00,4.68,21.01,20.74,96.72,1.20,29.23,30.02,10.85,,
0.61135527,5/9/2017,10,0.14,10,21.18,14.48,66.56,6.52,29.1,29.89,3969,,
0.812649555,5/31/2016,15,0.04,9.85,28.84,15.41,22.35,7.23,9.3,29.93,2638.75,,
0.987697937,6/16/2016,8,0.28,10,25.27,19.62,70.28,9.48,29.05,29.84,2138,,
0.828882261,6/8/2016,14,0.00,10,24.64,5.99,29.04,6.40,29.21,30,4217.5,,
0.221304781,11/1/2016,8,0.00,10,18.75,14.70,71.92,11.76,29.18,29.97,559.5,,
0.278393345,10/20/2017,8,0.00,10,16.29,12.54,79.04,6.20,29.44,30.24,1256,,
0.312742921,6/13/2016,17,0.00,10,30.97,17.20,39.00,0.00,29.06,29.88,1681.5,,
0.102291793,8/24/2016,15,0.43,10,29.37,24.55,72.88,12.16,29.19,29.98,2663,,
0.252159412,8/6/2017,13,1.00,10,21.76,18.03,80.92,7.32,29.23,30.02,1883.5,,
0.112550983,5/28/2017,7,0.59,6.71,19.33,18.14,89.11,1.95,28.95,29.74,655.25,,
0.007448642,6/16/2017,14,0.53,10,30.81,19.97,49.48,10.60,29.03,29.82,0,,
0.898501265,5/18/2017,16,0.31,9.96,30.29,15.51,40.89,12.92,29.06,29.85,1074.75,,
0.961110164,10/7/2017,17,0.82,9.04,16.80,15.15,89.88,14.08,28.87,29.65,35,,
0.619643047,9/27/2016,10,0.00,10,21.83,3.11,27.96,15.44,29.12,29.91,4046.75,,
0.768761516,9/13/2017,12,0.99,10,20.90,17.27,80.73,0.23,28.97,29.76,2421.75,,
0.875230114,9/12/2017,7,0.00,10,14.44,12.17,83.64,8.36,29.2,29.99,297.5,,
0.434365116,4/12/2016,10,0.00,10,7.71,-3.56,44.72,8.72,29.57,30.37,4497.75,,
0.506703259,10/21/2017,14,0.28,10,24.65,15.28,56.96,15.76,29.27,30.06,1171.75,,
0.476775025,2/27/2016,8,0.00,7.88,0.65,-0.89,85.48,9.28,29.29,30.08,2483.75,,
0.912285787,9/5/2016,16,0.52,10,31.00,23.24,60.64,8.12,29.27,30.06,2193.75,,
0.176728298,9/29/2016,17,0.03,10,18.75,15.16,21.34,11.76,8.53,30.14,737.75,,
0.840776817,6/24/2016,14,0.50,10,28.05,19.56,45.89,3.44,22.36,30.07,3301.75,,
0.470750505,9/8/2016,11,0.85,9.58,24.62,24.30,95.85,5.73,29.15,29.94,571.25,,
0.43822436,11/1/2016,14,0.00,10,25.96,14.61,46.56,14.88,29.15,29.94,3046.25,,
0.408755383,3/2/2016,8,0.00,10,-5.15,-10.15,64.80,6.72,29.42,30.22,2782,,
0.371944326,7/29/2016,15,0.44,10,26.86,20.00,63.00,9.00,29.08,29.9,2857.5,,
0.233155656,3/25/2017,9,0.00,10,17.96,14.28,75.44,17.04,29.16,29.95,625.75,,
0.021327111,2/18/2017,7,0.00,10,6.18,3.83,78.80,6.48,28.97,29.76,264.5,,
0.361557625,7/23/2017,6,0.29,9.92,24.76,24.48,71.20,8.36,22.22,29.86,60.86,,
0.129011961,3/9/2017,7,0.00,10,2.72,-3.06,66.36,8.44,29.34,30.14,1226,,
0.633356392,7/10/2017,10,0.90,10,22.56,19.50,76.96,8.92,29.07,29.86,252.5,,
0.741317362,8/14/2016,7,0.00,9.96,20.72,20.12,89.16,0.96,29.26,30.05,388.25,,
0.891725319,4/2/2016,11,0.98,10,9.00,-1.26,49.72,37.28,28.87,29.65,3880.25,,
0.087989743,7/26/2017,11,0.00,10,28.65,22.95,71.36,6.72,29.28,30.07,3781.75,,
0.406230397,5/14/2017,12,0.00,10,28.07,11.16,32.92,17.76,29.12,29.91,4624.5,,
0.674507522,9/1/2017,15,0.00,10,20.86,11.99,54.04,14.68,29.29,30.08,3618,,
0.954085347,11/19/2016,15,1.00,10,3.16,-3.50,61.08,21.40,29.48,30.28,231.75,,
0.277585619,7/28/2016,8,0.75,10,21.80,20.00,90.00,5.00,29.1,29.92,135.53,,
0.724116504,4/1/2017,15,0.14,10,13.79,4.40,51.08,6.20,29.39,30.19,3347.25,,
0.281309253,5/25/2016,17,0.00,10,27.85,17.48,53.28,15.68,29.12,29.91,1326.5,,
0.170057424,9/1/2016,15,0.39,10,23.91,14.60,55.20,16.60,29.34,30.14,3054.75,,
0.742909826,6/27/2017,9,0.00,10,20.49,8.45,45.60,2.56,29.38,30.18,1168.25,,
0.26944769,6/26/2016,14,0.85,9.28,30.85,24.64,67.93,9.64,29.19,29.99,3279.5,,
0.51819439,8/9/2017,9,0.00,10,24.49,14.27,51.84,6.36,29.43,30.23,3030.25,,
0.491817506,2/7/2016,8,0.00,10,2.96,-0.76,71.08,16.60,29.15,29.94,1249.5,,
0.954816566,9/15/2017,8,0.00,9,21.36,18.95,85.28,6.08,29.27,30.06,1746.75,,
0.751381277,7/29/2016,7,0.84,2.5,21.77,21.12,96.60,4.60,29.12,29.94,783,,
0.770345057,4/24/2017,14,0.00,10,25.05,-1.95,15.60,12.12,29.04,29.83,4548.25,,
0.184641244,3/21/2016,15,0.00,10,11.49,-2.72,36.28,12.76,29.31,30.11,4042.25,,
0.109846023,8/21/2016,10,0.43,10,21.64,16.14,69.08,9.96,29.19,29.98,3934.75,,
0.517733792,3/17/2017,14,1.00,7.85,10.47,8.54,88.58,8.57,29.18,29.97,845.5,,
0.691043097,5/26/2017,6,0.00,4.68,15.11,13.73,90.96,5.12,29.07,29.86,336,,
0.266788339,3/13/2016,11,1.00,6.61,15.17,14.85,97.77,7.11,28.94,29.73,666.25,,
0.381636242,11/11/2016,17,0.28,10,7.76,2.36,65.60,13.00,29.54,30.34,0,,
0.491406561,9/11/2016,6,0.00,10,11.81,12.43,94.92,1.08,29.42,30.22,30.25,,
0.48164269,3/23/2016,9,0.00,10,17.06,10.08,61.72,21.20,29.01,29.8,2761.5,,
0.34038611,3/25/2016,14,0.90,10,6.64,0.81,64.12,0.38,29.28,30.07,2953.25,,
0.924277953,9/16/2017,16,0.01,10,30.74,15.53,38.84,3.52,29.25,30.04,2408.25,,
0.322434948,2/27/2016,16,0.00,10,11.57,3.45,56.20,14.80,29.15,29.94,1197.25,,
0.931946372,3/6/2016,14,0.00,10,12.07,3.78,55.00,20.68,29.3,30.09,2315.75,,
0.953573975,2/18/2017,12,0.00,10,17.81,5.58,42.96,12.36,28.97,29.76,2747.75,,
0.919381121,4/11/2017,16,0.62,10,13.79,5.54,54.76,8.08,29.44,30.24,2125.5,,
0.760112602,2/11/2016,7,0.00,10,-12.14,-15.65,68.47,8.56,29.48,30.28,542.25,,
0.302006196,9/24/2016,10,0.00,8.04,26.87,20.33,66.28,5.64,29.36,30.15,3473,,
0.122068393,5/15/2016,13,0.01,10,13.08,-1.24,37.64,12.80,29.37,30.17,4491.25,,
0.312376687,7/7/2017,8,0.00,10,28.18,22.95,71.36,11.76,29.13,29.92,701.75,,
0.23672859,8/23/2017,14,0.30,10,24.72,10.79,39.00,9.68,29.26,30.05,3436.5,,
0.827197163,7/14/2016,7,0.00,10,22.18,20.37,85.92,7.92,29.16,29.95,755.75,,
0.159099149,5/22/2017,11,0.00,10,20.74,10.18,49.00,12.08,29.27,30.06,4716.25,,
0.739873226,7/27/2016,11,0.00,10,27.98,21.10,65.00,6.00,29.21,30.03,4292.25,,
0.282033162,3/28/2017,17,1.00,10,10.56,6.05,75.60,11.32,29.33,30.12,456.25,,
0.050209297,3/28/2016,10,0.97,10,8.88,3.42,66.69,12.65,29.32,30.12,3076.25,,
0.797556166,5/26/2017,14,0.55,10,25.63,18.20,64.24,15.08,28.98,29.77,2385.75,,
0.184850443,4/21/2017,13,0.00,10,13.15,3.68,50.44,10.68,29.27,30.06,2296,,
0.304996182,2/23/2017,11,0.91,9.88,14.54,11.70,79.32,2.04,28.98,29.77,842.25,,
0.337849643,7/28/2016,16,0.22,10,25.58,22.50,77.00,1.50,29.07,29.89,525.75,,
0.021713109,7/13/2016,11,0.01,10,27.49,24.03,85.00,9.96,29.15,29.94,2254.75,,
0.419308111,4/26/2017,12,0.83,10,25.50,13.08,45.04,14.47,28.75,29.53,2896.25,,
0.688332287,9/17/2017,13,0.70,10,31.23,19.17,47.64,7.72,29.25,30.04,3665.5,,
0.717901912,1/17/2017,12,1.00,9.04,5.99,5.65,93.80,16.16,29.13,29.92,331.75,,
0.739551513,6/13/2017,14,0.40,10,33.85,21.54,47.04,11.12,29.14,29.93,2484.5,,
0.941650886,7/26/2017,12,0.02,10,29.45,23.40,70.08,6.64,29.27,30.06,3268.75,,
0.654933478,3/19/2016,6,1.00,10,2.08,0.67,85.84,9.28,29.33,30.12,0,,
0.795931596,8/27/2017,11,0.38,10,25.49,15.12,53.16,5.40,29.33,30.12,4134,,
0.969381487,2/27/2017,17,0.29,10,12.47,3.74,20.83,8.84,8.53,30.07,101.11,,
0.814004942,3/26/2017,16,1.00,10,13.87,10.92,78.64,12.12,29.08,29.87,736.5,,
0.959923892,8/7/2017,11,1.00,10,22.74,16.92,66.32,5.68,29.26,30.05,1949.25,,
0.217158036,6/25/2017,8,0.00,10,20.27,9.42,48.92,10.28,29.37,30.17,810.75,,
0.561934946,5/22/2016,13,0.14,10,28.50,5.63,22.36,11.72,29.23,30.02,4393.5,,
0.737731999,7/11/2017,13,0.17,10,24.14,22.34,89.04,3.12,29.19,29.98,640.25,,
0.508908819,2/6/2017,16,1.00,0.01,6.59,6.68,98.56,8.68,29,29.79,72.55,,
0.070676443,6/6/2017,12,0.00,10,24.71,8.24,32.96,13.12,29.19,29.98,4719.75,,
0.466478258,2/25/2016,13,1.00,10,1.91,-2.30,70.92,15.57,29.23,30.02,2038.75,,
0.564813713,2/12/2017,7,0.80,4.72,2.84,2.07,93.68,11.84,29.27,30.06,149.03,,
0.365166502,11/9/2016,12,0.44,10,12.18,6.66,64.96,11.32,29.52,30.32,3875,,
0.053917933,6/4/2016,9,1.00,5.24,17.05,16.93,95.72,10.04,29.1,29.89,244.75,,
0.827798339,3/12/2017,16,0.00,10,2.63,-12.40,31.16,7.44,29.52,30.32,1984,,
0.615548082,7/12/2017,8,0.00,10,27.34,23.26,77.08,14.04,29.19,29.98,2009.5,,
0.753964094,6/30/2017,8,0.81,10,25.98,23.25,80.85,9.30,29.09,29.88,596,,
0.353568857,4/10/2016,14,1.00,8.41,10.56,9.44,90.03,18.18,29,29.79,280,,
0.297837868,1/14/2017,8,1.00,2.91,-0.71,-1.31,95.23,2.67,29.67,30.47,68.08,,
0.184136876,4/22/2016,14,0.96,9.96,14.21,10.14,77.60,14.36,29.26,30.05,4655.75,,
0.698096419,8/15/2016,11,1.00,1.26,22.34,22.41,98.43,2.46,29.24,30.03,386.75,,
0.367372635,7/27/2016,9,0.00,10,26.50,21.10,72.00,7.00,29.2,30.02,3025.25,,
0.212284321,10/12/2017,13,1.00,7.84,16.79,15.60,93.74,6.46,29.34,30.13,1036,,
0.332399126,10/17/2017,15,0.00,10,20.41,5.03,36.48,11.76,29.39,30.19,2996.5,,
0.999508936,3/13/2016,10,1.00,5.04,14.52,14.05,99.77,6.46,28.96,29.75,500.75,,
0.502577026,12/2/2016,10,1.00,9.89,3.84,1.60,82.77,10.61,29.42,30.22,832.25,,
0.560296736,8/10/2017,14,0.29,10,29.07,18.01,47.56,8.36,29.26,30.05,3090.75,,
0.726081494,11/2/2016,17,0.45,7.4,20.19,18.09,89.23,16.03,29.3,30.1,61.46,,
0.920193593,1/5/2017,11,1.00,8.85,-10.90,-14.23,74.72,6.21,29.28,30.08,135.2,,
0.029138876,10/21/2016,16,0.01,10,12.29,3.02,51.56,10.56,29.34,30.13,1612.75,,
0.119863721,2/11/2016,10,0.00,10,-7.91,-15.40,52.64,7.40,29.53,30.33,4471.25,,
0.937000789,8/5/2016,8,0.00,10,25.28,21.10,77.00,0.00,29.12,29.94,1921.5,,
0.916305873,5/22/2016,16,0.03,10,28.75,5.28,22.00,14.80,29.19,29.98,1609.5,,
0.210408274,12/5/2016,8,1.00,9,0.66,-0.01,93.16,8.36,29.27,30.06,33.03,,
0.727642243,5/7/2017,13,0.00,10,16.33,3.45,42.40,8.44,29.24,30.03,4713.25,,
0.143704958,3/29/2017,11,0.00,10,14.17,3.25,46.28,17.32,29.34,30.14,3596.25,,
0.701738939,10/10/2017,10,0.91,10,21.05,17.83,82.72,12.76,29.29,30.08,1100,,
0.327270092,1/23/2017,8,1.00,7.92,3.71,2.94,91.73,16.46,28.95,29.74,195.58,,
0.299927745,4/16/2017,9,0.84,10,17.14,16.06,89.76,14.32,29.22,30.01,651.25,,
0.590009956,2/15/2016,6,1.00,5,-4.10,-4.52,94.72,6.76,29.13,29.92,0.95,,
0.709337824,6/17/2017,16,0.72,10,30.12,20.77,53.40,10.04,28.88,29.67,898.25,,
0.453640651,5/1/2016,8,1.00,3.54,12.48,12.50,97.54,6.89,29.15,29.94,874.75,,
0.385450539,1/16/2017,9,1.00,0.17,2.33,2.12,98.56,7.12,29.41,30.21,309.25,,
0.333659814,4/11/2017,9,1.00,10,11.06,7.99,82.24,8.34,29.43,30.23,1642.25,,
0.348934917,2/9/2016,12,1.00,2.62,-7.47,-10.37,77.75,19.63,29.08,29.87,1352.5,,
0.695886964,6/21/2016,10,0.03,10,25.96,14.55,48.60,9.04,29.28,30.07,3819,,
0.985881907,7/9/2017,10,0.71,10,27.50,15.34,46.84,6.00,29.3,30.09,3223.75,,
0.411876533,5/19/2016,10,0.00,10,19.42,3.48,33.28,4.68,29.41,30.21,3991.25,,
0.511678868,7/1/2016,12,0.44,10,24.46,14.68,52.16,9.28,29.29,30.08,3634.5,,
0.21256335,9/22/2016,15,0.00,10,31.52,14.69,34.28,7.24,29.2,29.99,2161.75,,
0.825247554,11/18/2016,9,0.52,10,17.95,11.79,65.16,21.80,29.08,29.87,2108.25,,
0.367808764,10/20/2017,6,0.00,10,9.86,9.00,93.68,2.84,29.42,30.22,0,,
0.835492316,7/2/2016,17,1.00,9.96,18.37,12.81,65.84,2.12,29.34,30.14,554.75,,
0.430110478,9/17/2016,17,0.00,10,25.03,15.33,51.84,6.04,29.17,29.96,1055.5,,
0.219278759,7/3/2017,14,0.00,10,31.43,18.03,43.56,5.72,29.23,30.02,1442.5,,
0.593029277,8/18/2017,14,0.00,10,28.99,16.59,45.16,8.00,29.12,29.91,3799.75,,
0.62821508,8/12/2016,8,0.43,10,27.58,25.55,85.12,10.36,29.1,29.89,1595.25,,
0.615549925,2/9/2017,7,0.00,10,-13.91,-16.71,78.56,7.36,29.48,30.28,18.75,,
0.013288439,3/31/2016,9,1.00,10,17.32,15.36,87.96,16.84,28.66,29.44,1068.25,,
0.518154936,10/2/2016,15,1.00,10,21.00,13.28,59.64,6.48,29.27,30.06,773.75,,
0.506213497,1/29/2017,6,1.00,10,-2.23,-5.04,77.76,6.72,29.03,29.82,0,,
0.085320495,8/12/2016,11,0.33,10,29.51,25.44,75.69,9.19,29.08,29.88,3145.5,,
0.852341038,5/15/2017,6,0.00,10,17.30,14.10,80.88,0.12,29.18,29.97,223.73,,
0.07782362,3/1/2017,12,1.00,8.96,5.89,3.98,83.80,32.16,28.95,29.74,482,,
0.947913179,7/6/2016,14,0.00,10,28.11,22.79,69.89,3.55,29.07,29.86,2645.5,,
0.248772199,2/10/2016,8,0.00,10,-11.70,-15.46,70.24,14.60,29.28,30.07,1287.25,,
0.196657795,3/17/2017,17,0.14,7.08,12.41,9.83,83.64,5.84,29.21,30,924,,
0.478536431,10/10/2016,11,0.00,9.7,22.70,9.32,41.60,3.20,29.53,30.33,3740.75,,
0.468068696,7/1/2017,13,0.73,10,28.29,16.73,47.72,10.04,29.2,29.99,1351.75,,
0.508838301,5/2/2016,13,0.99,10,13.43,9.38,73.85,8.62,29.23,30.02,2677,,
0.575843299,8/3/2017,10,0.39,10,28.48,21.37,62.15,9.00,29.21,30,3579.5,,
0.922776795,6/14/2017,15,0.14,9.96,30.89,20.65,45.96,20.68,29.04,29.83,3188.5,,
0.081036099,4/13/2016,11,0.00,10,12.82,1.07,43.72,7.80,29.48,30.28,2630.75,,
0.923204729,4/30/2017,16,0.07,9.08,19.14,18.89,25.36,12.92,9.28,29.66,649.75,,
0.957421639,10/1/2016,11,0.99,10,17.94,15.37,84.81,6.27,29.22,30.01,1466.25,,
0.747138431,1/14/2017,9,1.00,1.87,-0.59,-1.13,95.23,0.00,29.68,30.48,107.03,,
0.796210546,10/24/2017,6,1.00,9.04,8.04,5.46,84.68,14.60,28.87,29.65,0,,
0.35638375,10/22/2017,14,1.00,9.24,20.81,17.55,80.82,17.32,29.18,29.97,262,,
0.309467375,8/1/2016,16,0.19,10,28.24,21.10,65.00,7.00,29.21,30.03,2724.25,,
0.151598872,5/17/2016,11,0.91,10,14.56,8.06,62.20,8.56,29.41,30.21,2173.5,,
0.434499983,2/11/2017,7,0.00,10,3.32,3.52,90.16,1.96,29.08,29.88,298.73,,
0.882329411,9/21/2017,10,0.00,10,31.00,23.72,65.64,6.60,29.27,30.06,3504.5,,
0.163390194,11/4/2016,16,0.00,10,14.39,6.76,58.32,5.76,29.6,30.4,1107,,
0.999369569,10/10/2016,14,0.00,10,24.75,6.53,29.96,3.20,29.46,30.26,3597.5,,
0.589881939,10/27/2017,15,0.91,10,6.11,-1.60,57.56,15.08,29.1,29.89,1651.25,,
0.748158316,7/25/2017,10,0.00,10,24.80,17.48,62.20,7.32,29.39,30.19,4015.25,,
0.197313487,12/14/2016,10,1.00,10,-7.76,-13.73,58.56,9.28,29.47,30.27,183.15,,
0.553776919,5/28/2017,8,1.00,6.92,20.50,19.21,89.88,6.16,28.95,29.74,1020.25,,
0.167236277,7/14/2017,6,0.01,10,21.23,19.51,87.96,8.60,29.31,30.11,307.25,,
0.104214192,3/7/2017,9,0.49,10,8.64,4.39,71.64,19.72,29.17,29.96,3238.75,,
0.813442306,6/7/2016,17,0.43,10,22.96,7.85,37.20,10.24,29.07,29.86,1908,,
0.758543793,6/28/2016,17,0.31,10,24.00,15.36,58.64,11.80,29.31,30.11,1870.25,,
0.154182994,4/3/2016,11,0.00,10,12.53,1.11,46.20,20.64,29.15,29.94,4695.25,,
0.30061089,6/3/2017,12,0.16,10,31.03,12.78,30.88,3.72,29.23,30.02,4154,,
0.145254781,10/16/2017,17,0.00,10,14.70,4.89,52.20,3.80,29.46,30.26,436.4,,
0.294988478,9/30/2017,8,0.00,10,14.16,9.43,73.16,10.96,29.61,30.41,1784.25,,
0.225768174,12/11/2016,7,0.04,10,0.11,-4.08,21.42,8.88,8.53,30.05,5.16,,
0.429496876,1/21/2017,13,0.00,10,16.58,11.66,70.84,14.48,28.72,29.5,3591,,
0.63435637,9/25/2016,6,0.32,2.22,18.70,18.23,97.77,3.88,29.31,30.1,6.55,,
0.486923921,8/30/2016,7,0.38,9.62,22.92,20.89,87.04,10.35,29.39,30.18,574.5,,
0.119530923,8/8/2017,14,0.14,10,26.56,13.18,42.28,5.44,29.39,30.18,4318.25,,
0.637536987,7/17/2017,15,0.42,10,28.46,17.91,49.64,3.16,29.22,30.01,3624.5,,
0.238973803,3/31/2016,13,0.27,7.93,17.11,14.98,30.76,22.28,11.25,29.4,277.9,,
0.893902053,4/20/2016,12,0.92,9.04,22.86,7.51,35.88,17.52,29.22,30.01,1737,,
0.318646879,5/26/2016,11,0.00,10,23.93,18.96,82.08,9.20,29.14,29.93,2202.5,,
0.832979068,7/11/2016,13,0.75,10,29.80,22.20,63.00,14.00,29.18,30,3581,,
0.604631742,11/9/2016,17,0.00,10,8.54,5.10,72.28,5.40,29.5,30.3,0,,
0.09672852,11/14/2016,9,0.00,10,9.86,4.09,64.52,8.08,29.2,29.99,1959.25,,
0.145988131,10/30/2016,15,0.45,10,16.25,9.81,64.28,13.72,29.36,30.16,1750.75,,
0.718997876,3/31/2017,12,1.00,8.96,5.50,4.32,92.72,14.04,29.06,29.85,576.75,,
